Date,Name,Year,Letterboxd URI,Rating
2024-08-16,Jurassic World Dominion,2022,https://boxd.it/ikXW,1.5
2024-08-17,Aliens,1986,https://boxd.it/29PA,4
2024-08-17,Alien³,1992,https://boxd.it/20zS,2
2024-08-17,Alien Resurrection,1997,https://boxd.it/20zI,2.5
2024-08-18,Alien,1979,https://boxd.it/2awY,5
2024-08-25,Alien: Romulus,2024,https://boxd.it/zGqO,4
2024-08-30,Dream Scenario,2023,https://boxd.it/v2h0,3.5
2024-09-05,The Peanut Butter Falcon,2019,https://boxd.it/gzu2,3.5
2024-09-19,Dungeons & Dragons: Honor Among Thieves,2023,https://boxd.it/hN1A,3.5
2024-09-23,Jojo Rabbit,2019,https://boxd.it/iEBG,4
2024-09-24,Get Out,2017,https://boxd.it/eOCm,3
2024-09-26,District 9,2009,https://boxd.it/1Iik,4
2024-10-01,Queen of the Damned,2002,https://boxd.it/1SCu,3.5
2024-10-03,The Substance,2024,https://boxd.it/zanS,4
2024-10-06,The Omen,1976,https://boxd.it/29By,3.5
2024-10-06,Scream,1996,https://boxd.it/24EC,3.5
2024-10-10,The Exorcist,1973,https://boxd.it/1Yoo,4
2024-10-18,The First Omen,2024,https://boxd.it/fx08,3
2024-10-19,2001: A Space Odyssey,1968,https://boxd.it/2bf0,3.5
2024-10-22,The Babadook,2014,https://boxd.it/77xu,2.5
2024-10-24,Deliver Us from Evil,2014,https://boxd.it/5B5G,2
2024-10-24,The Addams Family,1991,https://boxd.it/267g,4
2024-10-26,Van Helsing,2004,https://boxd.it/21aa,3
2024-10-28,Grave of the Fireflies,1988,https://boxd.it/1RUM,4.5
2024-11-01,The Remarkable Life of Ibelin,2024,https://boxd.it/Iftk,4
2024-11-02,Hellraiser,1987,https://boxd.it/1Zpi,3
2024-11-09,Children of Men,2006,https://boxd.it/1Y2i,4
2024-11-09,Civil War,2024,https://boxd.it/z1jW,3.5
2024-11-17,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/6YK,4.5
2024-11-18,The Penguin,2024,https://boxd.it/QkIU,4.5
2024-11-18,Cape Fear,1991,https://boxd.it/28vu,3.5
2024-11-19,Snowpiercer,2013,https://boxd.it/3Icg,3.5
2024-11-23,Tokyo Godfathers,2003,https://boxd.it/1Qg2,4
2024-11-29,Neon Genesis Evangelion,1995,https://boxd.it/ptEI,4
2024-11-30,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/1GRM,4.5
2024-12-01,Dune: Part Two,2024,https://boxd.it/pUfA,4.5
2024-12-03,Pusher,1996,https://boxd.it/27wG,4
2024-12-04,Requiem for a Dream,2000,https://boxd.it/29VI,4
2024-12-04,Women Talking,2022,https://boxd.it/tdq4,3
2024-12-04,The King's Man,2021,https://boxd.it/h714,3.5
2024-12-04,Pusher II,2004,https://boxd.it/1U7y,4
2024-12-05,Pusher III,2005,https://boxd.it/1U7e,4
2024-12-10,Bumblebee,2018,https://boxd.it/f21O,2.5
2024-12-24,Klaus,2019,https://boxd.it/ipoi,4.5
2024-12-26,The Holdovers,2023,https://boxd.it/vHza,3.5
2024-12-31,Sonic the Hedgehog 3,2024,https://boxd.it/zq0U,3
2025-01-02,Late Night with the Devil,2023,https://boxd.it/zo6G,3.5
2025-01-04,The Suicide Squad,2021,https://boxd.it/fw6O,3.5
2025-01-04,Deadpool & Wolverine,2024,https://boxd.it/jq8s,3
2025-01-05,About Time,2013,https://boxd.it/43bI,4
2025-01-05,WALL·E,2008,https://boxd.it/1VEo,4
2025-01-05,Sonic the Hedgehog,2020,https://boxd.it/gdK8,2
2025-01-08,The Fugitive,1993,https://boxd.it/230G,3.5
2025-01-08,The Menu,2022,https://boxd.it/lScm,4
2025-01-09,Nosferatu,2024,https://boxd.it/f5eG,4
2025-01-09,The Life Aquatic with Steve Zissou,2004,https://boxd.it/2aqw,4.5
2025-01-18,The Elephant Man,1980,https://boxd.it/27LQ,4.5
2025-01-27,Porco Rosso,1992,https://boxd.it/1Tp2,4
2025-02-07,Longlegs,2024,https://boxd.it/KzLM,3.5
2025-02-16,Final Destination,2000,https://boxd.it/1YrC,2.5
2025-02-18,Look Back,2024,https://boxd.it/LjA6,4
2025-02-22,Wallace & Gromit: Vengeance Most Fowl,2024,https://boxd.it/z14C,4
2025-02-27,Fighting with My Family,2019,https://boxd.it/fRyO,3.5
2025-03-04,Black Box Diaries,2024,https://boxd.it/K5dU,4
2025-03-06,Passengers,2016,https://boxd.it/8lFu,3
2025-03-09,Past Lives,2023,https://boxd.it/oNB8,3.5
2025-03-12,Mickey 17,2025,https://boxd.it/q1Dk,3.5
2025-03-12,The Lord of the Rings: The War of the Rohirrim,2024,https://boxd.it/vDNs,3
2025-03-12,John Wick,2014,https://boxd.it/7dEc,4
2025-03-15,First Man,2018,https://boxd.it/cPym,4
2025-03-16,Number 24,2024,https://boxd.it/KoWa,3.5
2025-03-16,The Killer,2023,https://boxd.it/u6WE,2
2025-03-16,Color Out of Space,2019,https://boxd.it/k1HY,3.5
2025-03-17,Seven Samurai,1954,https://boxd.it/2axi,4
2025-03-17,Inside Out,2015,https://boxd.it/4KHC,4
2025-03-17,The Witch,2015,https://boxd.it/9X0m,3.5
2025-03-22,Conspiracy,2001,https://boxd.it/1R5u,3
